Entry,pdb_id,chain,domain,species_collapsed,species,protein_family,broad_function,resolution_A,resolved_len,seqres_len,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,acidic_residue_fraction,basic_residue_fraction,gravy,aromaticity,instability_index,proline_fraction,small_residue_fraction,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,caliby_score,carp_640M_score,proteinmpnn_score,solublempnn_score,AlkalineMPNN_score,AcidophileMPNN_score,ESM2_15B_pppl_score,esm3_struct_cond_score,esm3_seq_only_score,esmif_score,mif_score,mifst_score,progen2_XL_score,protgpt2_score,soluble_caliby_score,triflow_score
4R6K_1,4R6K,A,Bacteria,Bacillus subtilis,Bacillus subtilis,Bacterial solute-binding protein 1 family,transport,1.94,396,428,396,113.6950603535354,5.155603599548338,-11.663214947537549,0.1565656565656565,0.1388888888888889,-0.6282828282828282,0.1035353535353535,31.31265151515152,0.053030303030303,0.2373737373737373,0.9292929292929292,0.2878787878787878,0.1957985257985258,21.30266571044922,0.3005050505050505,1.977849,-1.5722014904022217,-1.4094407558441162,-1.4499748945236206,-1.233285427093506,-1.2532029151916504,-0.9541255831718444,-1.172158,-1.496952,-1.0740008884006076,-1.0514469146728516,-0.969200313091278,-1.2249130094894256,-2.86068694760101,1.977849,-1.270623
6SY9_1,6SY9,A,Bacteria,Legionella pneumophila,Legionella pneumophila,Pfam:PF00072,other,2.1,307,361,307,115.28267817589588,4.600514030456543,-21.553013991393613,0.1563517915309446,0.1107491856677524,-0.0970684039087947,0.1237785016286645,40.52156351791531,0.0293159609120521,0.2019543973941368,0.8794788273615635,0.0781758957654722,0.1449265378824409,21.401830673217773,0.2996742671009772,1.803957,-2.144777536392212,-1.6426126956939695,-1.653451681137085,-1.4306663274765017,-1.4553879499435425,-1.7548929452896118,-1.674104,-2.30856,-1.3116573371017406,,,-2.066438457476588,-3.1106851683377443,1.803957,-1.369426
4U0O_1,4U0O,B,Bacteria,Thermosynechococcus vestitus,Thermosynechococcus vestitus,Radical SAM superfamily,transferase,1.6,273,296,273,110.04070000000016,8.423068428039553,3.4371727502876723,0.1062271062271062,0.1391941391941392,-0.2102564102564103,0.0586080586080586,50.98205128205128,0.0659340659340659,0.293040293040293,0.8827838827838828,0.0476190476190476,0.1265619116086405,17.01693344116211,0.3003663003663003,1.896486,-1.3489782810211182,-1.412700057029724,-1.4379055500030518,-1.360468864440918,-1.319386005401611,-1.236438512802124,-0.917036,-1.161353,-0.829891833630237,,,-0.9562567965888278,-2.2860170022035255,1.896486,-1.229022
6AH9_1,6AH9,A,Bacteria,Acinetobacter baumannii,Acinetobacter baumannii,Short-chain dehydrogenases/reductases (SDR) family,oxidoreductase,1.74,260,267,260,106.82871730769229,6.245207023620606,-1.8014820148644224,0.1076923076923077,0.1192307692307692,0.1061538461538462,0.0846153846153846,23.778846153846157,0.0307692307692307,0.3384615384615385,0.8961538461538461,0.2269230769230769,0.1489344729344729,16.856149673461914,0.3,1.955478,-1.221692442893982,-1.473946452140808,-1.4786207675933838,-1.3479722738265991,-1.333113670349121,-1.26324462890625,-0.789976,-0.875039,-0.9941813542292668,-1.2268682718276978,-0.939031720161438,-0.5850624671349158,-2.605023897611178,1.955478,-1.282761
3KST_1,3KST,A,Bacteria,Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,Glycosyl hydrolase 43 family,hydrolase,1.7,291,306,291,112.03510171821316,5.4356492996215815,-6.123694035753669,0.1099656357388316,0.1065292096219931,-0.3477663230240554,0.1512027491408934,23.378109965635744,0.0481099656357388,0.3127147766323024,0.9106529209621992,-0.7044673539518901,0.1506607498409758,17.000993728637695,0.2989690721649484,2.03525,-1.589226245880127,-1.3377180099487305,-1.321888446807861,-1.1589168310165403,-1.1655265092849731,-1.1677238941192627,-1.224669,-1.603685,-0.8168120498919406,-0.8878780007362366,-0.969245433807373,-1.3206229193513743,-2.609789871268256,2.03525,-2.069776
3HAV_1,3HAV,A,Bacteria,Enterococcus faecium,Enterococcus faecium,Pfam:PF01636,transferase,2.45,296,299,296,118.0384327702704,4.9390470504760735,-14.974182667510457,0.1756756756756756,0.1452702702702702,-0.3962837837837843,0.1216216216216216,32.047297297297305,0.0168918918918918,0.1554054054054054,0.902027027027027,0.2804054054054054,0.1219214094640716,20.022296905517575,0.3006756756756756,1.687094,-2.2433841228485107,-1.6507885456085205,-1.65722918510437,-1.7223143577575684,-1.7437896728515625,-1.605674147605896,-1.65959,-2.005127,-1.349337191195101,,,-2.575676170555321,-3.0569041484111064,1.687094,-1.71491
5W0R_1,5W0R,A,Bacteria,Escherichia coli,Escherichia coli,Bacterial solute-binding protein 1 family,transport,2.4,548,549,548,112.14437901459875,6.276809501647949,-2.625328618971949,0.125912408759124,0.1332116788321168,-0.3208029197080295,0.1204379562043795,30.08412408759123,0.0474452554744525,0.2810218978102189,0.927007299270073,0.0547445255474452,0.1216440762779161,25.47820281982422,0.3010948905109489,2.09557,-1.0448461771011353,-0.9930050373077391,-1.086989402770996,-1.0544307231903076,-1.08556866645813,-0.6244582533836365,-0.946724,-0.977106,-1.3169963307624315,,,-0.5308028729292598,-2.3717486527714415,2.09557,-1.264366
4L36_1,4L36,A,Bacteria,Streptomyces scabiei,Streptomyces scabiei,Cytochrome P450 family,oxidoreductase,2.104,396,426,396,110.20520126262645,6.125504112243651,-4.609688039106572,0.106060606060606,0.1212121212121212,-0.082070707070707,0.0782828282828282,44.92275252525253,0.0732323232323232,0.2853535353535353,0.8787878787878787,0.3131313131313131,0.1874266908088779,20.091005325317383,0.3005050505050505,1.940567,-2.035374164581299,-1.4795588254928589,-1.53222393989563,-1.3895256519317627,-1.4077585935592651,-1.8805056810379028,-1.410202,-1.868225,-1.0810929115372474,,,-2.177831013997396,-2.6736098780776514,1.940567,-1.334394
5XBJ_1,5XBJ,A,Bacteria,Campylobacter jejuni,Campylobacter jejuni,Flagella basal body rod proteins family,structural,2.448,500,511,500,111.51496500000016,4.62057819366455,-25.822412955243465,0.1579999999999999,0.114,-0.7397999999999991,0.086,25.55861999999999,0.018,0.284,0.918,0.198,0.1625459140690817,29.18170738220215,0.3,1.739096,-2.258789539337158,-1.6467951536178589,-1.647311091423035,-1.4586044549942017,-1.4938908815383911,-1.6115108728408811,-1.515265,-1.882264,-1.310082763671875,-1.5569227933883667,-1.4919774532318115,-1.860709716796875,-2.9301689453125,1.739096,-1.393346
5BR1_1,5BR1,A,Bacteria,Allorhizobium ampelinum),Allorhizobium ampelinum),Bacterial solute-binding protein 2 family,other,1.85,320,346,320,105.78018437499992,5.222048377990721,-6.854080936332213,0.109375,0.0999999999999999,0.1025,0.0625,18.92874999999999,0.0625,0.309375,0.925,0.08125,0.1465021306818182,18.59111785888672,0.3,1.898524,-2.0565428733825684,-1.4669854640960691,-1.5069658756256104,-1.4089256525039673,-1.4261372089385986,-0.8886678814888,-1.510636,-2.053772,-1.0391131401062013,-1.1937884092330933,-1.1866466999053955,-1.2319953918457032,-3.082065963745117,1.898524,-3.649104
4X7R_1,4X7R,A,Bacteria,Staphylococcus aureus,Staphylococcus aureus,Glycosyltransferase group 1 family,transferase,2.15,493,493,493,116.37570324543616,9.014888191223148,11.642049849337395,0.1338742393509127,0.1825557809330629,-0.506896551724138,0.1115618661257606,44.13087221095336,0.0182555780933062,0.1845841784989857,0.9391480730223124,-0.1075050709939148,0.083227368026318,24.676877975463867,0.3002028397565923,1.739218,-1.851124286651611,-1.5411689281463623,-1.6102330684661863,-1.4037752151489258,-1.4033225774765017,-0.3641625642776489,-1.453299,-1.834718,-1.0970710305606617,-1.214076280593872,-1.261764407157898,-2.119943367298428,-2.683617520283976,1.739218,-1.344382
8BMV_1,8BMV,A,Bacteria,Pseudomonas putida,Pseudomonas putida,Methyl-accepting chemotaxis (MCP) protein family,membrane,1.95,245,276,245,110.37594408163264,5.112064933776855,-8.752538209324651,0.1428571428571428,0.1265306122448979,-0.2506122448979594,0.0938775510204081,36.04167346938775,0.0326530612244898,0.3102040816326531,0.8816326530612245,0.0081632653061224,0.1173800928313563,19.2365665435791,0.3020408163265306,1.83454,-1.7957419157028198,-1.5485241413116455,-1.5576930046081543,-1.4505550861358645,-1.439208745956421,-1.5005016326904297,-1.415494,-1.738615,-1.2404260752152425,-1.3624072074890137,-1.1951394081115725,-1.788018176020408,-3.149814154177296,1.83454,-1.472717
3E0X_1,3E0X,A,Bacteria,Clostridium acetobutylicum,Clostridium acetobutylicum,Pfam:PF00561,hydrolase,1.45,245,245,245,111.86689591836756,5.681932640075684,-5.9449130176707214,0.1387755102040816,0.1428571428571428,-0.0865306122448979,0.0775510204081632,18.93795918367346,0.0244897959183673,0.1959183673469388,0.8816326530612244,0.0326530612244898,0.1726097711811997,15.709566116333008,0.3020408163265306,2.109752,-2.113865852355957,-1.245716571807861,-1.3049296140670776,-1.030830144882202,-1.0864434242248535,-1.6232045888900757,-1.29144,-2.002718,-0.7350164919483418,-0.9410049319267272,-1.07889986038208,-2.423493303571429,-2.9745505819515308,2.109752,-2.235008
6J7E_1,6J7E,A,Bacteria,Pseudomonas aeruginosa,Pseudomonas aeruginosa,Pfam:PF25601,DNA-binding,2.4,251,263,251,112.75834621513955,8.000542640686035,1.49820460218438,0.1274900398406374,0.1633466135458167,-0.2147410358565737,0.0637450199203187,43.794820717131465,0.0398406374501992,0.2390438247011952,0.8924302788844621,0.1513944223107569,0.1831720736103206,19.80422592163086,0.298804780876494,1.964869,-0.943331241607666,-1.4410473108291626,-1.4813003540039062,-1.4174867868423462,-1.45353364944458,-1.2945407629013062,-0.869626,-0.954665,-0.8523709726523593,-1.2933670282363892,-0.7286190986633301,-0.440785047067589,-2.068214933235806,1.964869,-1.453177
8AGR_1,8AGR,A,Bacteria,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,Pfam:PF00144,hydrolase,1.86,322,374,322,111.21217608695652,9.572733116149902,13.542167016534773,0.0683229813664596,0.1366459627329192,-0.364596273291926,0.1024844720496894,23.29692546583851,0.0217391304347826,0.3043478260869565,0.9534161490683232,0.170807453416149,0.2062866914916456,18.44110679626465,0.3012422360248447,1.91206,-1.6952884197235107,-1.4062844514846802,-1.4205117225646973,-1.257935881614685,-1.2197449207305908,-1.1984035968780518,-1.473404,-1.893616,-0.9480604088824728,-1.3862324953079224,-1.1435697078704834,-1.8890225428231755,-2.9472349178717003,1.91206,-1.280422
4FIN_1,4FIN,A,Bacteria,Escherichia coli,Escherichia coli,ABC transporter superfamily,hydrolase,2.4,538,555,538,112.4422923791824,5.159013938903808,-18.59160346114028,0.1654275092936803,0.1468401486988847,-0.43271375464684,0.0724907063197026,33.20855018587359,0.0427509293680297,0.2434944237918215,0.9368029739776952,0.0260223048327137,0.1078144168698452,34.565948486328125,0.3011152416356877,1.850681,-0.9745862483978271,-1.5155775547027588,-1.531551718711853,-1.464499592781067,-1.4646399021148682,-1.5632692575454712,-1.083291,-1.281815,-1.223635308361408,,,-0.447313556883858,-1.9995203408166824,1.850681,-2.686547
3I47_1,3I47,A,Bacteria,Legionella pneumophila,Legionella pneumophila,Enoyl-CoA hydratase/isomerase family,lyase,1.58,259,268,259,109.6880042471043,5.639644432067871,-4.183400495249774,0.1119691119691119,0.1119691119691119,-0.0301158301158302,0.0733590733590733,35.96332046332046,0.027027027027027,0.2934362934362934,0.945945945945946,0.3822393822393822,0.1150193714737604,18.600730895996097,0.3011583011583011,1.731655,-1.4323595762252808,-1.7268235683441162,-1.7759114503860474,-1.513870358467102,-1.538896560668945,-1.294402837753296,-0.991936,-1.189916,-1.3222722233952702,-1.2780020236968994,-1.0162782669067385,-1.1682798172055984,-2.6992592829995172,1.731655,-1.428764
8JBZ_1,8JBZ,AAA,Bacteria,Rhodococcus erythropolis,Rhodococcus erythropolis,FAD-dependent oxidoreductase 2 family,oxidoreductase,2.079,521,521,521,104.03756007677563,4.6691186904907225,-28.559669773533535,0.1324376199616123,0.0959692898272552,-0.1994241842610372,0.0671785028790787,31.226333973128582,0.0518234165067178,0.3877159309021113,0.927063339731286,-0.0633397312859884,0.1829205325222446,22.23295021057129,0.2994241842610364,2.0776,-1.557426929473877,-1.2434309720993042,-1.2635034322738647,-1.092639684677124,-1.1391533613204956,-0.8333985209465027,-1.16471,-1.405504,-1.043248621378659,-1.2683950662612915,-1.0648045539855957,-1.1927844027411227,-2.446560850527831,2.0776,-1.168196
8IUD_1,8IUD,A,Bacteria,Bacillus cereus,Bacillus cereus,Helicase family,DNA-binding,2.0,473,496,473,116.03396236786462,5.377161979675294,-10.870992120418222,0.1458773784355179,0.1374207188160676,-0.3120507399577171,0.1057082452431289,33.496194503171246,0.0211416490486257,0.1881606765327695,0.9260042283298096,0.1268498942917547,0.1387236585219103,24.434043884277344,0.3002114164904862,1.772488,-2.2646615505218506,-1.536884069442749,-1.5997748374938965,-1.4047362804412842,-1.4222716093063354,-1.927212357521057,-1.539946,-2.273333,-1.0645986802986258,,,-2.6073816150237845,-3.006215004789905,1.772488,-2.531814
1UC7_1,1UC7,A,Bacteria,Escherichia coli,Escherichia coli,Thioredoxin family,oxidoreductase,1.9,124,125,124,111.64123951612888,4.996340751647948,-5.856181266778886,0.1290322580645161,0.1129032258064516,-0.2387096774193548,0.0806451612903225,20.254838709677415,0.0403225806451612,0.25,0.9112903225806452,0.0403225806451613,0.2648110957700514,13.480666160583496,0.2983870967741935,2.115533,-1.381887912750244,-1.3627102375030518,-1.400679111480713,-1.2933553457260132,-1.2470386028289795,-0.118570439517498,-0.928254,-1.135024,-0.933356192804152,-1.3666532039642334,-0.978944718837738,-0.8994467950636341,-3.009485552387853,2.115533,-1.589162
5F7V_1,5F7V,A,Bacteria,Listeria monocytogenes,Listeria monocytogenes,Pfam:PF01547,transport,1.4,388,400,388,112.76827912371148,4.491837882995605,-26.90242497763839,0.1675257731958762,0.1056701030927835,-0.6149484536082469,0.1185567010309278,36.12966494845361,0.0463917525773195,0.2628865979381443,0.9510309278350516,0.2345360824742268,0.2005339936661949,20.45528221130371,0.3015463917525773,1.938907,-1.613170862197876,-1.4086700677871704,-1.3989087343215942,-1.2145581245422363,-1.2926570177078247,-1.0046353340148926,-1.207835,-1.436861,-1.1264352700144975,,,-1.4505942433150774,-2.627504014477287,1.938907,-1.328041
1KNR_1,1KNR,A,Bacteria,Escherichia coli,Escherichia coli,FAD-dependent oxidoreductase 2 family,oxidoreductase,2.5,529,540,529,111.51841455576589,5.755141258239747,-15.84142561896968,0.1304347826086956,0.1436672967863894,-0.2013232514177695,0.0737240075614366,36.96391304347828,0.0434782608695652,0.2741020793950851,0.9073724007561436,-0.0075614366729678,0.1706834084830356,21.435850143432617,0.3005671077504726,1.856187,-0.9377591013908386,-1.5441149473190308,-1.599295139312744,-1.6299452781677246,-1.6313306093215942,-0.7357396483421326,-0.949308,-0.996417,-1.3877788464378544,-1.6392704248428345,-0.8162167072296143,-0.3587294003463197,-2.207055248700378,1.856187,-1.814123
4XA2_1,4XA2,A,Bacteria,Escherichia coli,Escherichia coli,Bacterial solute-binding protein 1 family,transport,1.98,490,498,490,107.12195122448996,5.356017875671387,-7.222173361659884,0.1163265306122449,0.1081632653061224,-0.2385714285714291,0.0857142857142857,20.074693877551024,0.0448979591836734,0.3489795918367347,0.9367346938775508,0.0755102040816326,0.1414067513797972,22.985166549682617,0.3,2.272049,-1.2577041387557983,-0.779137909412384,-0.911586582660675,-0.7863160371780396,-0.8270748853683472,-0.6438923478126526,-0.558898,-0.677388,-1.0105471241230868,,,-0.7877011046117666,-2.514790437659439,2.272049,-1.088095
3KG9_1,3KG9,A,Bacteria,Lyngbya majuscula,Lyngbya majuscula,Pfam:PF00698,other,1.7,281,296,281,110.6648879003559,5.501298332214354,-7.512469227536073,0.1138790035587188,0.1138790035587188,-0.2220640569395021,0.0711743772241993,24.47793594306049,0.0284697508896797,0.2846975088967972,0.8790035587188612,-0.4306049822064057,0.1608825230630471,17.647857666015625,0.298932384341637,1.764958,-1.684839963912964,-1.6185507774353027,-1.6000001430511477,-1.383731722831726,-1.4136683940887451,-1.0313396453857422,-1.445026,-1.72858,-1.168223207955683,,,-1.7284634953291815,-2.9171444495801824,1.764958,-1.383754
6DCR_1,6DCR,A,Bacteria,Escherichia coli,Escherichia coli,Helicase family,translation_factor,1.978,639,694,639,111.51372582159658,8.907612800598145,10.1902510383568,0.0907668231611893,0.1517996870109546,-0.114397496087637,0.0688575899843505,47.12848200313,0.0641627543035993,0.2566510172143975,0.8998435054773084,-0.1517996870109546,0.0906745262605192,25.636249542236328,0.3004694835680751,1.925649,-1.24094557762146,-1.4663560390472412,-1.4701093435287476,-1.310270071029663,-1.2755659818649292,-0.3503806889057159,-1.075122,-1.198858,-1.185534457832062,,,-0.752161399112994,-1.9535850083137716,1.925649,-1.224023
2WU1_1,2WU1,A,Bacteria,Escherichia coli,Escherichia coli,Glucosamine/galactosamine-6-phosphate isomerase family,hydrolase,2.2,266,266,266,111.93184135338352,6.411290550231934,-2.539392777035353,0.112781954887218,0.1428571428571428,-0.1845864661654137,0.0827067669172932,36.62744360902256,0.0488721804511278,0.2518796992481202,0.868421052631579,-0.0338345864661653,0.1949020277967646,16.965152740478516,0.3007518796992481,1.896939,-1.0214000940322876,-1.4137201309204102,-1.4491500854492188,-1.1829779148101809,-1.170185089111328,-0.2366583347320556,-0.753837,-0.884795,-0.8911377182580474,-1.1039947271347046,-0.7115053534507751,-0.6367698038431039,-2.53491807521734,1.896939,-1.194517
8QCC_1,8QCC,A,Bacteria,Escherichia coli,Escherichia coli,GHMP kinase family,transferase,1.9,281,283,281,109.16952099644134,5.125763130187988,-9.956218741111478,0.1281138790035587,0.1138790035587188,-0.0637010676156582,0.0747330960854092,37.96868327402135,0.0640569395017793,0.2918149466192171,0.9323843416370108,-0.0640569395017793,0.209136915011671,17.806873321533203,0.298932384341637,2.073471,-1.1008599996566772,-1.303761005401611,-1.320353388786316,-1.2838010787963867,-1.299445867538452,-0.9062823057174684,-0.833861,-0.905074,-0.7581485191698176,-0.9875621795654296,-0.8032723069190979,-0.5108067522693783,-2.4512893839663032,2.073471,-0.909542
2B4L_1,2B4L,A,Bacteria,Bacillus subtilis,Bacillus subtilis,Pfam:PF04069,transport,2.0,268,268,268,110.97600559701492,7.097166633605957,0.1327638740133778,0.1305970149253731,0.1455223880597015,-0.4764925373134335,0.085820895522388,24.57388059701492,0.0335820895522388,0.3097014925373134,0.9253731343283582,0.1417910447761194,0.2581165714834189,18.35462760925293,0.3022388059701492,1.903916,-1.3272414207458496,-1.4302523136138916,-1.5252835750579834,-1.318159580230713,-1.3130667209625244,-0.8963133096694946,-0.987426,-1.149571,-1.079358684482859,-0.9884602427482604,-0.92638498544693,-1.1928774705573697,-2.8926633009270057,1.903916,-1.375313
4RU1_1,4RU1,A,Bacteria,Acidothermus cellulolyticus,Acidothermus cellulolyticus,Bacterial solute-binding protein 2 family,other,1.5,288,304,288,106.18806006944448,5.009129524230956,-6.9700042850586215,0.1041666666666666,0.0902777777777777,-0.086111111111111,0.0729166666666666,19.271180555555556,0.0486111111111111,0.3333333333333333,0.90625,0.1770833333333333,0.163310482719223,18.100160598754883,0.3020833333333333,1.998416,-1.5847163200378418,-1.3601603507995603,-1.3884111642837524,-1.2508240938186646,-1.218866944313049,-1.1600680351257324,-0.974019,-1.205693,-0.9418539471096464,-1.0473768711090088,-1.1067291498184204,-1.3732223510742188,-2.8790810902913413,1.998416,-1.280678
